"name","referencePath","policyType","category","displayName","description","groupNames","policySets","allowedEffects","prodEffect","prodParameters"
"564feb30-bf6a-4854-b4bb-0d2d2d1e6c66","","BuiltIn","Network","Web Application Firewall (WAF) should be enabled for Application Gateway","Deploy Azure Web Application Firewall (WAF) in front of public facing web applications for additional inspection of incoming traffic. Web Application Firewall (WAF) provides centralized protection of your web applications from common exploits and vulnerabilities such as SQL injections, Cross-Site Scripting, local and remote file executions. You can also restrict access to your web applications by countries, IP address ranges, and other http(s) parameters via custom rules.","Azure_Security_Benchmark_v3.0_NS-6","pr-glob-: Audit (default: webApplicationFirewallShouldBeEnabledForApplicationGatewayMonitoringEffect)","parameter: Disabled,Audit,Deny","Audit",""
"b4330a05-a843-4bc8-bf9a-cacce50c67f4","","BuiltIn","Search","Resource logs in Search services should be enabled","Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised","Azure_Security_Benchmark_v3.0_LT-3","pr-glob-: AuditIfNotExists (default: diagnosticsLogsInSearchServiceMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists","{""diagnosticsLogsInSearchServiceRetentionDays"":""1""}"
"8ac833bd-f505-48d5-887e-c993a1d3eea0","","BuiltIn","Security Center","[Preview]: API endpoints in Azure API Management should be authenticated","API endpoints published within Azure API Management should enforce authentication to help minimize security risk. Authentication mechanisms are sometimes implemented incorrectly or are missing. This allows attackers to exploit implementation flaws and to access data. Learn More about the OWASP API Threat for Broken User Authentication here: https://learn.microsoft.com/azure/api-management/mitigate-owasp-api-threats#broken-user-authentication","Azure_Security_Benchmark_v3.0_IM-4","pr-glob-: AuditIfNotExists (Policy Default)","override: AuditIfNotExists,Disabled","AuditIfNotExists",""
"c8acafaf-3d23-44d1-9624-978ef0f8652c","","BuiltIn","Security Center","[Preview]: API endpoints that are unused should be disabled and removed from the Azure API Management service","As a security best practice, API endpoints that haven't received traffic for 30 days are considered unused and should be removed from the Azure API Management service. Keeping unused API endpoints may pose a security risk to your organization. These may be APIs that should have been deprecated from the Azure API Management service but may have been accidentally left active. Such APIs typically do not receive the most up to date security coverage.","Azure_Security_Benchmark_v3.0_AM-3","pr-glob-: AuditIfNotExists (Policy Default)","override: AuditIfNotExists,Disabled","AuditIfNotExists",""
"672fe5a1-2fcd-42d7-b85d-902b6e28c6ff","","BuiltIn","Security Center","[Preview]: Guest Attestation extension should be installed on supported Linux virtual machines","Install Guest Attestation extension on supported Linux virtual machines to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation. This assessment applies to Trusted Launch and Confidential Linux virtual machines.","Azure_Security_Benchmark_v3.0_PV-4","pr-glob-: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedLinuxVirtualMachinesMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"a21f8c92-9e22-4f09-b759-50500d1d2dda","","BuiltIn","Security Center","[Preview]: Guest Attestation extension should be installed on supported Linux virtual machines scale sets","Install Guest Attestation extension on supported Linux virtual machines scale sets to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation.  This assessment applies to Trusted Launch and Confidential Linux virtual machine scale sets.","Azure_Security_Benchmark_v3.0_PV-4","pr-glob-: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedLinuxVirtualMachinesScaleSetsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"1cb4d9c2-f88f-4069-bee0-dba239a57b09","","BuiltIn","Security Center","[Preview]: Guest Attestation extension should be installed on supported Windows virtual machines","Install Guest Attestation extension on supported virtual machines to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation. This assessment applies to Trusted Launch and Confidential Windows virtual machines.","Azure_Security_Benchmark_v3.0_PV-4","pr-glob-: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedWindowsVirtualMachinesMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"f655e522-adff-494d-95c2-52d4f6d56a42","","BuiltIn","Security Center","[Preview]: Guest Attestation extension should be installed on supported Windows virtual machines scale sets","Install Guest Attestation extension on supported virtual machines scale sets to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation. This assessment applies to Trusted Launch and Confidential Windows virtual machine scale sets.","Azure_Security_Benchmark_v3.0_PV-4","pr-glob-: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedWindowsVirtualMachinesScaleSetsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"13a6c84f-49a5-410a-b5df-5b880c3fe009","","BuiltIn","Security Center","[Preview]: Linux virtual machines should use only signed and trusted boot components","All OS boot components (boot loader, kernel, kernel drivers) must be signed by trusted publishers. Defender for Cloud has identified untrusted OS boot components on one or more of your Linux machines. To protect your machines from potentially malicious components, add them to your allow list or remove the identified components.","Azure_Security_Benchmark_v3.0_PV-4","pr-glob-: AuditIfNotExists (default: LinuxVirtualMachineShouldUseSignedAndTrustedBootComponentEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"7926a6d1-b268-4586-8197-e8ae90c877d7","","BuiltIn","Security Center","[Preview]: Microsoft Defender for APIs should be enabled","Microsoft Defender for APIs brings new discovery, protection, detection, & response coverage to monitor for common API based attacks & security misconfigurations.","Azure_Security_Benchmark_v3.0_DP-1,Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5","pr-glob-: AuditIfNotExists (Policy Default)","override: AuditIfNotExists,Disabled","AuditIfNotExists",""
"97566dd7-78ae-4997-8b36-1c7bfe0d8121","","BuiltIn","Security Center","[Preview]: Secure Boot should be enabled on supported Windows virtual machines","Enable Secure Boot on supported Windows virtual machines to mitigate against malicious and unauthorized changes to the boot chain. Once enabled, only trusted bootloaders, kernel and kernel drivers will be allowed to run. This assessment applies to Trusted Launch and Confidential Windows virtual machines.","Azure_Security_Benchmark_v3.0_PV-4","pr-glob-: Audit (default: SecureBootShouldBeEnabledOnSupportedWindowsVirtualMachinesMonitoringEffect)","parameter: Disabled,Audit","Audit",""
"f85bf3e0-d513-442e-89c3-1784ad63382b","","BuiltIn","Security Center","[Preview]: System updates should be installed on your machines (powered by Update Center)","Your machines are missing system, security, and critical updates. Software updates often include critical patches to security holes. Such holes are frequently exploited in malware attacks so it's vital to keep your software updated. To install all outstanding patches and secure your machines, follow the remediation steps.","Azure_Security_Benchmark_v3.0_PV-6","pr-glob-: AuditIfNotExists (default: systemUpdatesV2MonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"1c30f9cd-b84c-49cc-aa2c-9288447cc3b3","","BuiltIn","Security Center","[Preview]: vTPM should be enabled on supported virtual machines","Enable virtual TPM device on supported virtual machines to facilitate Measured Boot and other OS security features that require a TPM. Once enabled, vTPM can be used to attest boot integrity. This assessment only applies to trusted launch enabled virtual machines.","Azure_Security_Benchmark_v3.0_PV-4","pr-glob-: Audit (default: VtpmShouldBeEnabledOnSupportedVirtualMachinesMonitoringEffect)","parameter: Disabled,Audit","Audit",""
"4f11b553-d42e-4e3a-89be-32ca364cad4c","","BuiltIn","Security Center","A maximum of 3 owners should be designated for your subscription","It is recommended to designate up to 3 subscription owners in order to reduce the potential for breach by a compromised owner.","Azure_Security_Benchmark_v3.0_PA-1","pr-glob-: AuditIfNotExists (default: identityDesignateLessThanOwnersMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"501541f7-f7e7-4cd6-868c-4190fdad3ac9","","BuiltIn","Security Center","A vulnerability assessment solution should be enabled on your virtual machines","Audits virtual machines to detect whether they are running a supported vulnerability assessment solution. A core component of every cyber risk and security program is the identification and analysis of vulnerabilities. Azure Security Center's standard pricing tier includes vulnerability scanning for your virtual machines at no extra cost. Additionally, Security Center can automatically deploy this tool for you.","Azure_Security_Benchmark_v3.0_PV-5","pr-glob-: AuditIfNotExists (default: serverVulnerabilityAssessmentEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"e3e008c3-56b9-4133-8fd7-d3347377402a","","BuiltIn","Security Center","Accounts with owner permissions on Azure resources should be MFA enabled","Multi-Factor Authentication (MFA) should be enabled for all subscription accounts with owner permissions to prevent a breach of accounts or resources.","Azure_Security_Benchmark_v3.0_IM-6","pr-glob-: AuditIfNotExists (default: identityEnableMFAForOwnerPermissionsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"81b3ccb4-e6e8-4e4a-8d05-5df25cd29fd4","","BuiltIn","Security Center","Accounts with read permissions on Azure resources should be MFA enabled","Multi-Factor Authentication (MFA) should be enabled for all subscription accounts with read privileges to prevent a breach of accounts or resources.","Azure_Security_Benchmark_v3.0_IM-6","pr-glob-: AuditIfNotExists (default: identityEnableMFAForReadPermissionsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"931e118d-50a1-4457-a5e4-78550e086c52","","BuiltIn","Security Center","Accounts with write permissions on Azure resources should be MFA enabled","Multi-Factor Authentication (MFA) should be enabled for all subscription accounts with write privileges to prevent a breach of accounts or resources.","Azure_Security_Benchmark_v3.0_IM-6","pr-glob-: AuditIfNotExists (default: identityEnableMFAForWritePermissionsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"47a6b606-51aa-4496-8bb7-64b11cf66adc","","BuiltIn","Security Center","Adaptive application controls for defining safe applications should be enabled on your machines","Enable application controls to define the list of known-safe applications running on your machines, and alert you when other applications run. This helps harden your machines against malware. To simplify the process of configuring and maintaining your rules, Security Center uses machine learning to analyze the applications running on each machine and suggest the list of known-safe applications.","Azure_Security_Benchmark_v3.0_AM-5","pr-glob-: AuditIfNotExists (default: adaptiveApplicationControlsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"08e6af2d-db70-460a-bfe9-d5bd474ba9d6","","BuiltIn","Security Center","Adaptive network hardening recommendations should be applied on internet facing virtual machines","Azure Security Center analyzes the traffic patterns of Internet facing virtual machines and provides Network Security Group rule recommendations that reduce the potential attack surface","Azure_Security_Benchmark_v3.0_NS-1,Azure_Security_Benchmark_v3.0_NS-7","pr-glob-: AuditIfNotExists (default: adaptiveNetworkHardeningsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"9daedab3-fb2d-461e-b861-71790eead4f6","","BuiltIn","Security Center","All network ports should be restricted on network security groups associated to your virtual machine","Azure Security Center has identified some of your network security groups' inbound rules to be too permissive. Inbound rules should not allow access from 'Any' or 'Internet' ranges. This can potentially enable attackers to target your resources.","Azure_Security_Benchmark_v3.0_NS-1","pr-glob-: AuditIfNotExists (default: nextGenerationFirewallMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"123a3936-f020-408a-ba0c-47873faf1534","","BuiltIn","Security Center","Allowlist rules in your adaptive application control policy should be updated","Monitor for changes in behavior on groups of machines configured for auditing by Azure Security Center's adaptive application controls. Security Center uses machine learning to analyze the running processes on your machines and suggest a list of known-safe applications. These are presented as recommended apps to allow in adaptive application control policies.","Azure_Security_Benchmark_v3.0_AM-5","pr-glob-: AuditIfNotExists (default: adaptiveApplicationControlsUpdateMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"0e246bcf-5f6f-4f87-bc6f-775d4712c7ea","","BuiltIn","Security Center","Authorized IP ranges should be defined on Kubernetes Services","Restrict access to the Kubernetes Service Management API by granting API access only to IP addresses in specific ranges. It is recommended to limit access to authorized IP ranges to ensure that only applications from allowed networks can access the cluster.","Azure_Security_Benchmark_v3.0_NS-2","pr-glob-: Audit (default: kubernetesServiceAuthorizedIPRangesEnabledMonitoringEffect)","parameter: Disabled,Audit","Audit",""
"475aae12-b88a-4572-8b36-9b712b2b3a17","","BuiltIn","Security Center","Auto provisioning of the Log Analytics agent should be enabled on your subscription","To monitor for security vulnerabilities and threats, Azure Security Center collects data from your Azure virtual machines. Data is collected by the Log Analytics agent, formerly known as the Microsoft Monitoring Agent (MMA), which reads various security-related configurations and event logs from the machine and copies the data to your Log Analytics workspace for analysis. We recommend enabling auto provisioning to automatically deploy the agent to all supported Azure VMs and any new ones that are created.","Azure_Security_Benchmark_v3.0_LT-5","pr-glob-: AuditIfNotExists (default: autoProvisioningOfTheLogAnalyticsAgentShouldBeEnabledOnYourSubscriptionMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"a7aca53f-2ed4-4466-a25e-0b45ade68efd","","BuiltIn","Security Center","Azure DDoS Protection Standard should be enabled","DDoS protection standard should be enabled for all virtual networks with a subnet that is part of an application gateway with a public IP.","Azure_Security_Benchmark_v3.0_NS-5","pr-glob-: AuditIfNotExists (default: vnetEnableDDoSProtectionMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"2913021d-f2fd-4f3d-b958-22354e2bdbcb","","BuiltIn","Security Center","Azure Defender for App Service should be enabled","Azure Defender for App Service leverages the scale of the cloud, and the visibility that Azure has as a cloud provider, to monitor for common web app attacks.","Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5","pr-glob-: AuditIfNotExists (default: appServicesAdvancedThreatProtectionMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"7fe3b40f-802b-4cdd-8bd4-fd799c948cc2","","BuiltIn","Security Center","Azure Defender for Azure SQL Database servers should be enabled","Azure Defender for SQL provides functionality for surfacing and mitigating potential database vulnerabilities, detecting anomalous activities that could indicate threats to SQL databases, and discovering and classifying sensitive data.","Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5","pr-glob-: AuditIfNotExists (default: sqlServersAdvancedDataSecurityMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"bdc59948-5574-49b3-bb91-76b7c986428d","","BuiltIn","Security Center","Azure Defender for DNS should be enabled","Azure Defender for DNS provides an additional layer of protection for your cloud resources by continuously monitoring all DNS queries from your Azure resources. Azure Defender alerts you about suspicious activity at the DNS layer. Learn more about the capabilities of Azure Defender for DNS at https://aka.ms/defender-for-dns . Enabling this Azure Defender plan results in charges. Learn about the pricing details per region on Security Center's pricing page: https://aka.ms/pricing-security-center .","Azure_Security_Benchmark_v3.0_NS-10,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5","pr-glob-: AuditIfNotExists (default: AzureDefenderForDNSShouldBeEnabledMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"0e6763cc-5078-4e64-889d-ff4d9a839047","","BuiltIn","Security Center","Azure Defender for Key Vault should be enabled","Azure Defender for Key Vault provides an additional layer of protection and security intelligence by detecting unusual and potentially harmful attempts to access or exploit key vault accounts.","Azure_Security_Benchmark_v3.0_DP-8,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5","pr-glob-: AuditIfNotExists (default: keyVaultsAdvancedDataSecurityMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"0a9fbe0d-c5c4-4da8-87d8-f4fd77338835","","BuiltIn","Security Center","Azure Defender for open-source relational databases should be enabled","Azure Defender for open-source relational databases detects anomalous activities indicating unusual and potentially harmful attempts to access or exploit databases. Learn more about the capabilities of Azure Defender for open-source relational databases at https://aka.ms/AzDforOpenSourceDBsDocu. Important: Enabling this plan will result in charges for protecting your open-source relational databases. Learn about the pricing on Security Center's pricing page: https://aka.ms/pricing-security-center","Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5","pr-glob-: AuditIfNotExists (default: AzureDefenderForOpenSourceRelationalDatabasesShouldBeEnabledMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"c3d20c29-b36d-48fe-808b-99a87530ad99","","BuiltIn","Security Center","Azure Defender for Resource Manager should be enabled","Azure Defender for Resource Manager automatically monitors the resource management operations in your organization. Azure Defender detects threats and alerts you about suspicious activity. Learn more about the capabilities of Azure Defender for Resource Manager at https://aka.ms/defender-for-resource-manager . Enabling this Azure Defender plan results in charges. Learn about the pricing details per region on Security Center's pricing page: https://aka.ms/pricing-security-center .","Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5","pr-glob-: AuditIfNotExists (default: AzureDefenderForResourceManagerShouldBeEnabledMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"4da35fc9-c9e7-4960-aec9-797fe7d9051d","","BuiltIn","Security Center","Azure Defender for servers should be enabled","Azure Defender for servers provides real-time threat protection for server workloads and generates hardening recommendations as well as alerts about suspicious activities.","Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_ES-1,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5","pr-glob-: AuditIfNotExists (default: virtualMachinesAdvancedThreatProtectionMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"6581d072-105e-4418-827f-bd446d56421b","","BuiltIn","Security Center","Azure Defender for SQL servers on machines should be enabled","Azure Defender for SQL provides functionality for surfacing and mitigating potential database vulnerabilities, detecting anomalous activities that could indicate threats to SQL databases, and discovering and classifying sensitive data.","Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5","pr-glob-: AuditIfNotExists (default: sqlServersVirtualMachinesAdvancedDataSecurityMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"ac4a19c2-fa67-49b4-8ae5-0b2e78c49457","","BuiltIn","Security Center","Azure Role-Based Access Control (RBAC) should be used on Kubernetes Services","To provide granular filtering on the actions that users can perform, use Azure Role-Based Access Control (RBAC) to manage permissions in Kubernetes Service Clusters and configure relevant authorization policies.","Azure_Security_Benchmark_v3.0_PA-7","pr-glob-: Audit (default: kubernetesServiceRbacEnabledMonitoringEffect)","parameter: Disabled,Audit","Audit",""
"0cfea604-3201-4e14-88fc-fae4c427a6c5","","BuiltIn","Security Center","Blocked accounts with owner permissions on Azure resources should be removed","Deprecated accounts with owner permissions should be removed from your subscription.  Deprecated accounts are accounts that have been blocked from signing in.","Azure_Security_Benchmark_v3.0_PA-1,Azure_Security_Benchmark_v3.0_PA-4","pr-glob-: AuditIfNotExists (default: identityRemoveDeprecatedAccountWithOwnerPermissionsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"8d7e1fde-fe26-4b5f-8108-f8e432cbc2be","","BuiltIn","Security Center","Blocked accounts with read and write permissions on Azure resources should be removed","Deprecated accounts should be removed from your subscriptions.  Deprecated accounts are accounts that have been blocked from signing in.","Azure_Security_Benchmark_v3.0_PA-4","pr-glob-: AuditIfNotExists (default: identityRemoveDeprecatedAccountMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"5f0f936f-2f01-4bf5-b6be-d423792fa562","","BuiltIn","Security Center","Container registry images should have vulnerability findings resolved","Container image vulnerability assessment scans your registry for security vulnerabilities and exposes detailed findings for each image. Resolving the vulnerabilities can greatly improve your containers' security posture and protect them from attacks.","Azure_Security_Benchmark_v3.0_PV-6,Azure_Security_Benchmark_v3.0_DS-6","pr-glob-: AuditIfNotExists (default: containerRegistryVulnerabilityAssessmentEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"090c7b07-b4ed-4561-ad20-e9075f3ccaff","","BuiltIn","Security Center","Container registry images should have vulnerability findings resolved (powered by Microsoft Defender Vulnerability Management)","Container image vulnerability assessment scans your registry for commonly known vulnerabilities (CVEs) and provides a detailed vulnerability report for each image. Resolving vulnerabilities can greatly improve your security posture, ensuring images are safe to use prior to deployment.","Azure_Security_Benchmark_v3.0_PV-6,Azure_Security_Benchmark_v3.0_DS-6","pr-glob-: AuditIfNotExists (default: azureContainerRegistryVulnerabilityAssessmentEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"6e2593d9-add6-4083-9c9b-4b7d2188c899","","BuiltIn","Security Center","Email notification for high severity alerts should be enabled","To ensure the relevant people in your organization are notified when there is a potential security breach in one of your subscriptions, enable email notifications for high severity alerts in Security Center.","Azure_Security_Benchmark_v3.0_IR-2","pr-glob-: AuditIfNotExists (default: emailNotificationForHighSeverityAlertsShouldBeEnabledMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"0b15565f-aa9e-48ba-8619-45960f2c314d","","BuiltIn","Security Center","Email notification to subscription owner for high severity alerts should be enabled","To ensure your subscription owners are notified when there is a potential security breach in their subscription, set email notifications to subscription owners for high severity alerts in Security Center.","Azure_Security_Benchmark_v3.0_IR-2","pr-glob-: AuditIfNotExists (default: emailNotificationToSubscriptionOwnerForHighSeverityAlertsShouldBeEnabledMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"8e42c1f2-a2ab-49bc-994a-12bcd0dc4ac2","","BuiltIn","Security Center","Endpoint protection health issues should be resolved on your machines","Resolve endpoint protection health issues on your virtual machines to protect them from latest threats and vulnerabilities. Azure Security Center supported endpoint protection solutions are documented here - https://docs.microsoft.com/azure/security-center/security-center-services?tabs=features-windows#supported-endpoint-protection-solutions. Endpoint protection assessment is documented here - https://docs.microsoft.com/azure/security-center/security-center-endpoint-protection.","Azure_Security_Benchmark_v3.0_ES-2,Azure_Security_Benchmark_v3.0_ES-3","pr-glob-: AuditIfNotExists (default: endpointProtectionHealthIssuesMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"1f7c564c-0a90-4d44-b7e1-9d456cffaee8","","BuiltIn","Security Center","Endpoint protection should be installed on your machines","To protect your machines from threats and vulnerabilities, install a supported endpoint protection solution.","Azure_Security_Benchmark_v3.0_ES-2","pr-glob-: AuditIfNotExists (default: installEndpointProtectionMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"26a828e1-e88f-464e-bbb3-c134a282b9de","","BuiltIn","Security Center","Endpoint protection solution should be installed on virtual machine scale sets","Audit the existence and health of an endpoint protection solution on your virtual machines scale sets, to protect them from threats and vulnerabilities.","Azure_Security_Benchmark_v3.0_ES-2","pr-glob-: AuditIfNotExists (default: vmssEndpointProtectionMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"339353f6-2387-4a45-abe4-7f529d121046","","BuiltIn","Security Center","Guest accounts with owner permissions on Azure resources should be removed","External accounts with owner permissions should be removed from your subscription in order to prevent unmonitored access.","Azure_Security_Benchmark_v3.0_PA-1,Azure_Security_Benchmark_v3.0_PA-4","pr-glob-: AuditIfNotExists (default: identityRemoveExternalAccountWithOwnerPermissionsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"e9ac8f8e-ce22-4355-8f04-99b911d6be52","","BuiltIn","Security Center","Guest accounts with read permissions on Azure resources should be removed","External accounts with read privileges should be removed from your subscription in order to prevent unmonitored access.","Azure_Security_Benchmark_v3.0_PA-4","pr-glob-: AuditIfNotExists (default: identityRemoveExternalAccountWithReadPermissionsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"94e1c2ac-cbbe-4cac-a2b5-389c812dee87","","BuiltIn","Security Center","Guest accounts with write permissions on Azure resources should be removed","External accounts with write privileges should be removed from your subscription in order to prevent unmonitored access.","Azure_Security_Benchmark_v3.0_PA-4","pr-glob-: AuditIfNotExists (default: identityRemoveExternalAccountWithWritePermissionsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"ae89ebca-1c92-4898-ac2c-9f63decb045c","","BuiltIn","Security Center","Guest Configuration extension should be installed on your machines","To ensure secure configurations of in-guest settings of your machine, install the Guest Configuration extension. In-guest settings that the extension monitors include the configuration of the operating system, application configuration or presence, and environment settings. Once installed, in-guest policies will be available such as 'Windows Exploit guard should be enabled'. Learn more at https://aka.ms/gcpol.","Azure_Security_Benchmark_v3.0_PV-4","pr-glob-: AuditIfNotExists (default: azurePolicyforWindowsMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"f6de0be7-9a8a-4b8a-b349-43cf02d22f7c","","BuiltIn","Security Center","Internet-facing virtual machines should be protected with network security groups","Protect your virtual machines from potential threats by restricting access to them with network security groups (NSG). Learn more about controlling traffic with NSGs at https://aka.ms/nsg-doc","Azure_Security_Benchmark_v3.0_NS-1","pr-glob-: AuditIfNotExists (default: networkSecurityGroupsOnVirtualMachinesMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"bd352bd5-2853-4985-bf0d-73806b4a5744","","BuiltIn","Security Center","IP Forwarding on your virtual machine should be disabled","Enabling IP forwarding on a virtual machine's NIC allows the machine to receive traffic addressed to other destinations. IP forwarding is rarely required (e.g., when using the VM as a network virtual appliance), and therefore, this should be reviewed by the network security team.","Azure_Security_Benchmark_v3.0_NS-3","pr-glob-: AuditIfNotExists (default: disableIPForwardingMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"a4fe33eb-e377-4efb-ab31-0784311bc499","","BuiltIn","Security Center","Log Analytics agent should be installed on your virtual machine for Azure Security Center monitoring","This policy audits any Windows/Linux virtual machines (VMs) if the Log Analytics agent is not installed which Security Center uses to monitor for security vulnerabilities and threats","Azure_Security_Benchmark_v3.0_LT-5","pr-glob-: AuditIfNotExists (default: installLogAnalyticsAgentOnVmMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"a3a6ea0c-e018-4933-9ef0-5aaa1501449b","","BuiltIn","Security Center","Log Analytics agent should be installed on your virtual machine scale sets for Azure Security Center monitoring","Security Center collects data from your Azure virtual machines (VMs) to monitor for security vulnerabilities and threats.","Azure_Security_Benchmark_v3.0_LT-5","pr-glob-: AuditIfNotExists (default: installLogAnalyticsAgentOnVmssMonitoringEffect)","parameter: Disabled,AuditIfNotExists","AuditIfNotExists",""
"3ac7c827-eea2-4bde-acc7-9568cd320efa","","BuiltIn","Security Center","Machines should have secret findings resolved","Audits virtual machines to detect whether they contain secret findings from the secret scanning solutions on your virtual machines.","Azure_Security_Benchmark_v3.0_PV-5,Azure_Security_Benchmark_v3.0_IM-8","pr-glob-: AuditIfNotExists (Policy Default)","override: AuditIfNotExists,Disabled","AuditIfNotExists",""
